Date,Start_Time,Away_Team,Away_Points,Home_Team,Home_Points,Unnamed: 6,Unnamed: 7,Attend.,LOG,Arena,Notes,Season,Month,Is_Future,Is_Scheduled,Is_Played,Home_Points_Scored,Home_Points_Allowed,Away_Points_Scored,Away_Points_Allowed,Home_Points_Scored_Roll5,Home_Points_Allowed_Roll5,Away_Points_Scored_Roll5,Away_Points_Allowed_Roll5,Home_Point_Diff_Roll5,Away_Point_Diff_Roll5,Home_Win,Point_Diff,Home_Rest_Days,Away_Rest_Days,Home_Streak,Away_Streak
2024-11-02 00:00:00,7:30p,Sacramento Kings,128.0,Toronto Raptors,131.0,Box Score,OT,19815.0,2:58,Scotiabank Arena,,2025,november,False,True,True,131.0,128.0,128.0,131.0,120.4,125.8,124.2,117.4,-5.3999999999999915,6.799999999999997,1,3,1.0,2.0,1,-1
2024-11-02 00:00:00,8:00p,Golden State Warriors,127.0,Houston Rockets,121.0,Box Score,OT,18055.0,2:43,Toyota Center,,2025,november,False,True,True,121.0,127.0,127.0,121.0,112.6,111.8,126.0,101.6,0.7999999999999972,24.400000000000006,0,-6,3.0,2.0,-1,3
2024-11-02 00:00:00,7:30p,Memphis Grizzlies,124.0,Philadelphia 76ers,107.0,Box Score,,20066.0,2:12,Wells Fargo Center,,2025,november,False,True,True,107.0,124.0,124.0,107.0,111.4,111.4,113.8,118.6,0.0,-4.799999999999997,0,-17,12.0,2.0,-2,2
2024-11-02 00:00:00,8:00p,Minnesota Timberwolves,103.0,San Antonio Spurs,113.0,Box Score,,18257.0,2:12,Frost Bank Center,,2025,november,False,True,True,113.0,103.0,103.0,113.0,113.6,112.6,106.0,112.4,1.0,-6.400000000000006,1,10,3.0,13.0,2,-1
2024-11-02 00:00:00,9:30p,Miami Heat,118.0,Washington Wizards,98.0,Box Score,,20328.0,2:16,Mexico City Arena,,2025,november,False,True,True,98.0,118.0,118.0,98.0,111.2,124.2,109.4,110.2,-13.0,-0.7999999999999972,0,-20,9.0,4.0,-1,1
2024-11-02 00:00:00,10:00p,Portland Trail Blazers,97.0,Phoenix Suns,103.0,Box Score,,17071.0,2:08,Footprint Center,,2025,november,False,True,True,103.0,97.0,97.0,103.0,113.2,104.6,99.6,107.2,8.600000000000009,-7.6000000000000085,1,6,2.0,1.0,4,-2
2024-11-02 00:00:00,10:30p,Oklahoma City Thunder,105.0,Los Angeles Clippers,92.0,Box Score,,16827.0,2:11,Intuit Dome,,2025,november,False,True,True,92.0,105.0,105.0,92.0,109.4,110.8,113.2,98.6,-1.3999999999999915,14.600000000000009,0,-13,12.0,6.0,-3,7
2024-11-02 00:00:00,10:00p,Utah Jazz,103.0,Denver Nuggets,129.0,Box Score,,19702.0,2:28,Ball Arena,,2025,november,False,True,True,129.0,103.0,103.0,129.0,109.8,104.6,102.4,118.4,5.200000000000003,-16.0,1,26,1.0,6.0,1,-8
2024-11-03 00:00:00,3:30p,Detroit Pistons,106.0,Brooklyn Nets,92.0,Box Score,,17086.0,2:22,Barclays Center,,2025,november,False,True,True,92.0,106.0,106.0,92.0,115.8,115.6,104.4,106.0,0.20000000000000284,-1.5999999999999943,0,-14,8.0,12.0,-1,1
2024-11-03 00:00:00,7:00p,Atlanta Hawks,126.0,New Orleans Pelicans,111.0,Box Score,,15505.0,2:07,Smoothie King Center,,2025,november,False,True,True,111.0,126.0,126.0,111.0,111.4,114.4,117.4,119.6,-3.0,-2.1999999999999886,0,-15,2.0,1.0,-1,1
2024-11-03 00:00:00,7:30p,Orlando Magic,85.0,Dallas Mavericks,108.0,Box Score,,19977.0,2:19,American Airlines Center,,2025,november,False,True,True,108.0,85.0,85.0,108.0,113.0,104.8,104.0,110.2,8.200000000000003,-6.200000000000003,1,23,3.0,6.0,1,-3
2024-11-04 00:00:00,8:45p,New York Knicks,97.0,Houston Rockets,109.0,Box Score,,16417.0,2:08,Toyota Center,,2025,november,False,True,True,109.0,97.0,97.0,109.0,111.6,109.6,111.8,107.4,2.0,4.3999999999999915,1,12,364.0,2.0,1,-1
2024-11-04 00:00:00,7:00p,Milwaukee Bucks,114.0,Cleveland Cavaliers,116.0,Box Score,,19432.0,2:02,Rocket Mortgage Fieldhouse,,2025,november,False,True,True,116.0,114.0,114.0,116.0,114.8,108.6,109.4,116.2,6.200000000000003,-6.799999999999997,1,2,9.0,366.0,8,-6
2024-11-04 00:00:00,7:15p,Golden State Warriors,125.0,Washington Wizards,112.0,Box Score,,15674.0,2:20,Capital One Arena,,2025,november,False,True,True,112.0,125.0,125.0,112.0,112.2,124.0,129.8,105.0,-11.799999999999997,24.80000000000001,0,-13,5.0,359.0,-2,4
2024-11-04 00:00:00,7:30p,Los Angeles Lakers,103.0,Detroit Pistons,115.0,Box Score,,20062.0,2:15,Little Caesars Arena,,2025,november,False,True,True,115.0,103.0,103.0,115.0,111.6,114.4,115.2,123.0,-2.8000000000000114,-7.799999999999997,1,12,2.0,8.0,2,-1
2024-11-04 00:00:00,7:45p,Boston Celtics,123.0,Atlanta Hawks,93.0,Box Score,,15031.0,1:56,State Farm Arena,,2025,november,False,True,True,93.0,123.0,123.0,93.0,114.4,120.6,123.2,111.6,-6.199999999999989,11.600000000000009,0,-30,2.0,357.0,-1,3
2024-11-04 00:00:00,8:00p,Memphis Grizzlies,104.0,Brooklyn Nets,106.0,Box Score,,18088.0,2:14,Barclays Center,,2025,november,False,True,True,106.0,104.0,104.0,106.0,114.4,113.6,113.6,115.6,0.8000000000000114,-2.0,1,2,361.0,2.0,1,-1
2024-11-04 00:00:00,8:30p,Utah Jazz,135.0,Chicago Bulls,126.0,Box Score,,19621.0,2:22,United Center,,2025,november,False,True,True,126.0,135.0,135.0,126.0,106.2,115.0,109.2,120.2,-8.799999999999997,-11.0,0,-9,2.0,7.0,-2,1
2024-11-04 00:00:00,9:30p,Portland Trail Blazers,118.0,New Orleans Pelicans,100.0,Box Score,,14932.0,2:07,Smoothie King Center,,2025,november,False,True,True,100.0,118.0,118.0,100.0,112.2,120.6,103.6,102.0,-8.399999999999991,1.5999999999999943,0,-18,357.0,3.0,-2,1
2024-11-04 00:00:00,9:00p,Charlotte Hornets,93.0,Minnesota Timberwolves,114.0,Box Score,,18978.0,2:15,Target Center,,2025,november,False,True,True,114.0,93.0,93.0,114.0,113.0,104.0,109.4,118.2,9.0,-8.799999999999997,1,21,3.0,9.0,1,-3
2024-11-04 00:00:00,8:15p,Sacramento Kings,111.0,Miami Heat,110.0,Box Score,,19604.0,2:20,Kaseya Center,,2025,november,False,True,True,110.0,111.0,111.0,110.0,104.6,108.6,120.4,116.6,-4.0,3.8000000000000114,0,-1,2.0,,-1,1
2024-11-04 00:00:00,9:45p,Indiana Pacers,134.0,Dallas Mavericks,127.0,Box Score,,19613.0,2:12,American Airlines Center,,2025,november,False,True,True,127.0,134.0,134.0,127.0,113.4,107.6,116.0,120.6,5.800000000000011,-4.599999999999994,0,-7,2.0,2.0,-1,1
2024-11-04 00:00:00,10:00p,Toronto Raptors,119.0,Denver Nuggets,121.0,Box Score,,19525.0,2:19,Ball Arena,,2025,november,False,True,True,121.0,119.0,119.0,121.0,110.2,107.0,110.8,113.0,3.200000000000003,-2.200000000000003,1,2,4.0,2.0,2,-1
2024-11-04 00:00:00,10:15p,Philadelphia 76ers,116.0,Phoenix Suns,118.0,Box Score,,17071.0,2:18,Footprint Center,,2025,november,False,True,True,118.0,116.0,116.0,118.0,111.6,107.0,114.4,114.4,4.599999999999994,0.0,1,2,3.0,2.0,5,-3
2024-11-04 00:00:00,10:30p,San Antonio Spurs,104.0,Los Angeles Clippers,113.0,Box Score,,15927.0,2:05,Intuit Dome,,2025,november,False,True,True,113.0,104.0,104.0,113.0,108.4,111.2,105.4,108.0,-2.799999999999997,-2.5999999999999943,1,9,,11.0,1,-1
2024-11-04 00:00:00,9:15p,Orlando Magic,86.0,Oklahoma City Thunder,102.0,Box Score,,17044.0,2:15,Paycom Center,,2025,november,False,True,True,102.0,86.0,86.0,102.0,110.8,104.6,98.0,111.2,6.200000000000003,-13.200000000000003,1,16,3.0,2.0,8,-4
2024-11-06 00:00:00,8:00p,Los Angeles Lakers,114.0,Memphis Grizzlies,131.0,Box Score,,17794.0,2:11,FedEx Forum,,2025,november,False,True,True,131.0,114.0,114.0,131.0,121.2,113.8,112.6,122.8,7.400000000000006,-10.200000000000003,1,17,12.0,6.0,1,-2
2024-11-06 00:00:00,7:00p,Detroit Pistons,107.0,Charlotte Hornets,108.0,Box Score,,13247.0,2:11,Spectrum Center,,2025,november,False,True,True,108.0,107.0,107.0,108.0,112.8,118.2,103.4,102.8,-5.400000000000006,0.6000000000000085,1,1,2.0,1.0,1,-1
2024-11-06 00:00:00,7:00p,Orlando Magic,111.0,Indiana Pacers,118.0,Box Score,,16218.0,2:20,Gainbridge Fieldhouse,,2025,november,False,True,True,118.0,111.0,111.0,118.0,123.0,118.6,98.0,110.0,4.400000000000006,-12.0,1,7,2.0,6.0,2,-5
2024-11-06 00:00:00,7:30p,New York Knicks,116.0,Atlanta Hawks,121.0,Box Score,,16072.0,2:16,State Farm Arena,,2025,november,False,True,True,121.0,116.0,116.0,121.0,114.6,120.6,113.2,113.4,-6.0,-0.20000000000000284,1,5,7.0,2.0,1,-2
2024-11-06 00:00:00,7:30p,Golden State Warriors,118.0,Boston Celtics,112.0,Box Score,,19156.0,2:21,TD Garden,,2025,november,False,True,True,112.0,118.0,118.0,112.0,118.8,108.0,127.4,107.0,10.799999999999997,20.400000000000006,0,-6,6.0,5.0,-1,5
2024-11-06 00:00:00,8:00p,San Antonio Spurs,100.0,Houston Rockets,127.0,Box Score,,16208.0,1:59,Toyota Center,,2025,november,False,True,True,127.0,100.0,100.0,127.0,118.0,108.4,102.4,110.6,9.599999999999994,-8.199999999999989,1,27,7.0,11.0,2,-2
2024-11-06 00:00:00,8:30p,Chicago Bulls,99.0,Dallas Mavericks,119.0,Box Score,,20011.0,2:09,American Airlines Center,,2025,november,False,True,True,119.0,99.0,99.0,119.0,113.2,105.6,116.2,121.4,7.6000000000000085,-5.200000000000003,1,20,2.0,6.0,1,-3
2024-11-06 00:00:00,9:00p,Oklahoma City Thunder,122.0,Denver Nuggets,124.0,Box Score,,19522.0,2:19,Ball Arena,,2025,november,False,True,True,124.0,122.0,122.0,124.0,113.0,111.0,116.0,102.4,2.0,13.599999999999994,1,2,12.0,2.0,3,-1
2024-11-06 00:00:00,9:00p,Miami Heat,112.0,Phoenix Suns,115.0,Box Score,,17071.0,2:20,Footprint Center,,2025,november,False,True,True,115.0,112.0,112.0,115.0,111.8,106.4,109.6,109.4,5.3999999999999915,0.19999999999998863,1,3,4.0,1.0,6,-2
2024-11-06 00:00:00,10:00p,Philadelphia 76ers,98.0,Los Angeles Clippers,110.0,Box Score,,15627.0,2:21,Intuit Dome,,2025,november,False,True,True,110.0,98.0,98.0,110.0,107.8,107.6,110.6,112.8,0.20000000000000284,-2.200000000000003,1,12,1.0,3.0,2,-4
2024-11-06 00:00:00,10:00p,Toronto Raptors,107.0,Sacramento Kings,122.0,Box Score,,16026.0,2:11,Golden 1 Center,,2025,november,False,True,True,122.0,107.0,107.0,122.0,118.8,114.2,112.6,119.4,4.599999999999994,-6.800000000000011,1,15,2.0,3.0,2,-2
2024-11-06 00:00:00,8:00p,Cleveland Cavaliers,131.0,New Orleans Pelicans,122.0,Box Score,,15694.0,2:11,Smoothie King Center,,2025,november,False,True,True,122.0,131.0,131.0,122.0,116.2,120.8,125.2,112.2,-4.599999999999994,13.0,0,-9,5.0,1.0,-3,9
2024-11-07 00:00:00,8:00p,Minnesota Timberwolves,135.0,Chicago Bulls,119.0,Box Score,,19621.0,2:03,United Center,,2025,november,False,True,True,119.0,135.0,135.0,119.0,109.2,117.2,114.2,116.8,-8.0,-2.5999999999999943,0,-16,3.0,16.0,-4,2
2024-11-07 00:00:00,8:00p,Utah Jazz,100.0,Milwaukee Bucks,123.0,Box Score,,17341.0,2:14,Fiserv Forum,,2025,november,False,True,True,123.0,100.0,100.0,123.0,118.0,117.6,108.4,119.6,0.4000000000000057,-11.199999999999989,1,23,2.0,8.0,1,-1
2024-11-07 00:00:00,8:00p,Portland Trail Blazers,105.0,San Antonio Spurs,118.0,Box Score,,17120.0,2:09,Frost Bank Center,,2025,november,False,True,True,118.0,105.0,105.0,118.0,113.4,108.4,104.8,107.4,5.0,-2.6000000000000085,1,13,2.0,5.0,1,-1
2024-11-08 00:00:00,7:30p,Brooklyn Nets,104.0,Boston Celtics,108.0,Box Score,OT,19156.0,2:26,TD Garden,,2025,november,False,True,True,108.0,104.0,104.0,108.0,118.0,110.0,114.6,114.2,8.0,0.3999999999999915,1,4,2.0,2.0,1,-1
2024-11-08 00:00:00,7:30p,Phoenix Suns,114.0,Dallas Mavericks,113.0,Box Score,,20277.0,2:21,American Airlines Center,,2025,november,False,True,True,113.0,114.0,114.0,113.0,113.8,108.0,113.2,113.6,5.799999999999997,-0.3999999999999915,0,-1,2.0,2.0,-1,7
2024-11-08 00:00:00,7:00p,Indiana Pacers,83.0,Charlotte Hornets,103.0,Box Score,,17024.0,2:13,Spectrum Center,,2025,november,False,True,True,103.0,83.0,83.0,103.0,112.2,112.0,109.6,119.4,0.20000000000000284,-9.800000000000011,1,20,360.0,362.0,2,-1
2024-11-08 00:00:00,7:00p,Atlanta Hawks,121.0,Detroit Pistons,122.0,Box Score,,17913.0,2:19,Little Caesars Arena,,2025,november,False,True,True,122.0,121.0,121.0,122.0,112.4,118.2,119.6,120.8,-5.799999999999997,-1.2000000000000028,1,1,3.0,6.0,1,-1
2024-11-08 00:00:00,7:00p,New Orleans Pelicans,88.0,Orlando Magic,115.0,Box Score,,18565.0,2:07,Kia Center,,2025,november,False,True,True,115.0,88.0,88.0,115.0,115.8,96.6,98.2,114.2,19.200000000000003,-16.0,1,27,363.0,3.0,1,-4
2024-11-08 00:00:00,8:00p,Washington Wizards,104.0,Memphis Grizzlies,128.0,Box Score,,16216.0,2:23,FedEx Forum,,2025,november,False,True,True,128.0,104.0,104.0,128.0,122.0,112.4,109.2,123.8,9.599999999999994,-14.599999999999994,1,24,6.0,4.0,2,-3
2024-11-08 00:00:00,7:30p,Golden State Warriors,117.0,Cleveland Cavaliers,136.0,Box Score,,19432.0,2:10,Rocket Mortgage Fieldhouse,,2025,november,False,True,True,136.0,117.0,117.0,136.0,123.8,110.2,122.8,113.4,13.599999999999994,9.399999999999991,1,19,3.0,354.0,10,-1
2024-11-08 00:00:00,9:00p,Miami Heat,122.0,Denver Nuggets,135.0,Box Score,,19621.0,2:11,Ball Arena,,2025,november,False,True,True,135.0,122.0,122.0,135.0,122.6,115.0,116.0,115.2,7.599999999999994,0.7999999999999972,1,13,3.0,,4,-3
2024-11-08 00:00:00,9:00p,Portland Trail Blazers,102.0,Minnesota Timberwolves,127.0,Box Score,,18978.0,2:08,Target Center,,2025,november,False,True,True,127.0,102.0,102.0,127.0,117.2,106.4,105.6,110.6,10.799999999999997,-5.0,1,25,7.0,2.0,3,-2
2024-11-08 00:00:00,10:00p,Philadelphia 76ers,106.0,Los Angeles Lakers,116.0,Box Score,,18485.0,2:15,Crypto.com Arena,,2025,november,False,True,True,116.0,106.0,106.0,116.0,117.2,111.0,109.0,114.6,6.200000000000003,-5.599999999999994,1,10,,9.0,1,-5
2024-11-08 00:00:00,10:00p,Los Angeles Clippers,107.0,Sacramento Kings,98.0,Box Score,,17832.0,2:26,Golden 1 Center,,2025,november,False,True,True,98.0,107.0,107.0,98.0,115.6,111.2,111.2,108.8,4.3999999999999915,2.4000000000000057,0,-9,7.0,2.0,-1,3
2024-11-08 00:00:00,8:00p,Houston Rockets,107.0,Oklahoma City Thunder,126.0,Box Score,,18203.0,2:14,Paycom Center,,2025,november,False,True,True,126.0,107.0,107.0,126.0,117.0,100.4,109.8,112.8,16.599999999999994,-3.0,1,19,1.0,2.0,1,-1
2024-11-08 00:00:00,7:30p,Milwaukee Bucks,94.0,New York Knicks,116.0,Box Score,,19812.0,2:07,Madison Square Garden (IV),,2025,november,False,True,True,116.0,94.0,94.0,116.0,116.2,108.2,103.4,117.6,8.0,-14.199999999999989,1,22,354.0,6.0,1,-1
2024-11-09 00:00:00,5:00p,Utah Jazz,111.0,San Antonio Spurs,110.0,Box Score,,18354.0,2:22,Frost Bank Center,,2025,november,False,True,True,110.0,111.0,111.0,110.0,110.2,106.2,110.2,119.6,4.0,-9.399999999999991,0,-1,5.0,364.0,-1,1
2024-11-09 00:00:00,7:30p,Chicago Bulls,125.0,Atlanta Hawks,113.0,Box Score,,17826.0,2:17,State Farm Arena,,2025,november,False,True,True,113.0,125.0,125.0,113.0,112.2,121.6,119.0,119.4,-9.399999999999991,-0.4000000000000057,0,-12,2.0,1.0,-2,1
2024-11-09 00:00:00,7:30p,Brooklyn Nets,100.0,Cleveland Cavaliers,105.0,Box Score,,19432.0,2:17,Rocket Mortgage Fieldhouse,,2025,november,False,True,True,105.0,100.0,100.0,105.0,122.2,110.0,108.0,111.0,12.200000000000003,-3.0,1,5,2.0,3.0,11,-2
2024-11-09 00:00:00,10:30p,Toronto Raptors,103.0,Los Angeles Clippers,105.0,Box Score,,17927.0,2:23,Intuit Dome,,2025,november,False,True,True,105.0,103.0,103.0,105.0,107.8,107.0,112.6,119.6,0.7999999999999972,-7.0,1,2,4.0,14.0,4,-3
2024-11-10 00:00:00,8:00p,Dallas Mavericks,120.0,Denver Nuggets,122.0,Box Score,,19908.0,2:11,Ball Arena,,2025,november,False,True,True,122.0,120.0,120.0,122.0,126.2,117.2,118.6,115.8,9.0,2.799999999999997,1,2,3.0,4.0,5,-2
2024-11-10 00:00:00,7:00p,Golden State Warriors,127.0,Oklahoma City Thunder,116.0,Box Score,,18203.0,2:20,Paycom Center,,2025,november,False,True,True,116.0,127.0,127.0,116.0,115.4,103.4,122.8,119.4,12.0,3.3999999999999915,0,-11,2.0,3.0,-1,1
2024-11-10 00:00:00,3:00p,Houston Rockets,101.0,Detroit Pistons,99.0,Box Score,,18744.0,2:21,Little Caesars Arena,,2025,november,False,True,True,99.0,101.0,101.0,99.0,110.4,115.4,105.6,107.4,-5.0,-1.8000000000000114,0,-2,4.0,3.0,-1,1
2024-11-10 00:00:00,3:30p,Boston Celtics,113.0,Milwaukee Bucks,107.0,Box Score,,17341.0,2:16,Fiserv Forum,,2025,november,False,True,True,107.0,113.0,113.0,107.0,117.4,114.8,121.0,109.4,2.6000000000000085,11.599999999999994,0,-6,2.0,8.0,-2,2
2024-11-10 00:00:00,5:00p,New York Knicks,121.0,Indiana Pacers,132.0,Box Score,,17274.0,2:22,Gainbridge Fieldhouse,,2025,november,False,True,True,132.0,121.0,121.0,132.0,120.8,118.8,115.6,113.4,2.0,2.1999999999999886,1,11,4.0,1.0,1,-1
2024-11-10 00:00:00,6:00p,Washington Wizards,94.0,Orlando Magic,121.0,Box Score,,18352.0,2:20,Kia Center,,2025,november,False,True,True,121.0,94.0,94.0,121.0,117.4,96.8,106.6,124.6,20.60000000000001,-18.0,1,27,12.0,2.0,2,-4
2024-11-10 00:00:00,8:00p,Sacramento Kings,127.0,Phoenix Suns,118.0,Box Score,OT,17071.0,2:31,Footprint Center,,2025,november,False,True,True,118.0,127.0,127.0,118.0,112.6,111.4,120.4,114.0,1.1999999999999886,6.400000000000006,0,-9,1.0,4.0,-1,1
2024-11-10 00:00:00,9:00p,Memphis Grizzlies,134.0,Portland Trail Blazers,89.0,Box Score,,18477.0,2:05,Moda Center,,2025,november,False,True,True,89.0,134.0,134.0,89.0,107.0,123.8,119.2,110.8,-16.799999999999997,8.400000000000006,0,-45,6.0,4.0,-3,3
2024-11-10 00:00:00,9:30p,Toronto Raptors,103.0,Los Angeles Lakers,123.0,Box Score,,18997.0,2:25,Crypto.com Arena,,2025,november,False,True,True,123.0,103.0,103.0,123.0,120.6,111.0,113.0,121.8,9.599999999999994,-8.799999999999997,1,20,2.0,2.0,2,-4
2024-11-10 00:00:00,7:00p,Miami Heat,95.0,Minnesota Timberwolves,94.0,Box Score,,18978.0,2:28,Target Center,,2025,november,False,True,True,94.0,95.0,95.0,94.0,113.6,105.2,112.2,109.6,8.399999999999991,2.6000000000000085,0,-1,8.0,2.0,-1,1
2024-11-10 00:00:00,7:00p,Charlotte Hornets,105.0,Philadelphia 76ers,107.0,Box Score,OT,19764.0,2:47,Wells Fargo Center,,2025,november,False,True,True,107.0,105.0,105.0,107.0,108.8,111.2,104.2,112.8,-2.4000000000000057,-8.599999999999994,1,2,3.0,4.0,1,-1
2024-11-11 00:00:00,8:00p,Los Angeles Clippers,128.0,Oklahoma City Thunder,134.0,Box Score,,17430.0,2:25,Paycom Center,,2025,november,False,True,True,134.0,128.0,128.0,134.0,116.6,108.2,114.8,112.0,8.399999999999991,2.799999999999997,1,6,13.0,2.0,1,-1
2024-11-11 00:00:00,8:00p,Sacramento Kings,96.0,San Antonio Spurs,116.0,Box Score,,17163.0,2:03,Frost Bank Center,,2025,november,False,True,True,116.0,96.0,96.0,116.0,111.6,104.2,117.0,118.0,7.3999999999999915,-1.0,1,20,4.0,3.0,1,-1
2024-11-11 00:00:00,8:00p,Cleveland Cavaliers,119.0,Chicago Bulls,113.0,Box Score,,20560.0,2:06,United Center,,2025,november,False,True,True,113.0,119.0,119.0,113.0,111.0,120.4,121.8,113.6,-9.400000000000006,8.200000000000003,0,-6,9.0,5.0,-1,12
2024-11-11 00:00:00,8:00p,Washington Wizards,92.0,Houston Rockets,107.0,Box Score,,15998.0,2:16,Toyota Center,,2025,november,False,True,True,107.0,92.0,92.0,107.0,118.4,104.8,106.2,123.6,13.600000000000009,-17.39999999999999,1,15,2.0,5.0,2,-5
2024-11-11 00:00:00,8:00p,Brooklyn Nets,107.0,New Orleans Pelicans,105.0,Box Score,,16895.0,2:18,Smoothie King Center,,2025,november,False,True,True,105.0,107.0,107.0,105.0,112.6,120.0,106.2,108.0,-7.400000000000006,-1.7999999999999972,0,-2,1.0,8.0,-5,1
2024-11-12 00:00:00,7:30p,New York Knicks,111.0,Philadelphia 76ers,99.0,Box Score,,19758.0,2:24,Wells Fargo Center,NBA Cup,2025,november,False,True,True,99.0,111.0,111.0,99.0,103.4,113.8,114.6,111.8,-10.399999999999991,2.799999999999997,0,-12,362.0,3.0,-1,1
2024-11-12 00:00:00,7:00p,Charlotte Hornets,89.0,Orlando Magic,114.0,Box Score,,17541.0,2:12,Kia Center,NBA Cup,2025,november,False,True,True,114.0,89.0,89.0,114.0,117.0,97.4,103.4,113.0,19.599999999999994,-9.599999999999994,1,25,2.0,356.0,3,-2
2024-11-12 00:00:00,7:00p,Atlanta Hawks,117.0,Boston Celtics,116.0,Box Score,,19156.0,2:13,TD Garden,NBA Cup,2025,november,False,True,True,116.0,117.0,117.0,116.0,117.4,111.2,117.6,122.0,6.200000000000003,-4.400000000000006,0,-1,4.0,2.0,-1,1
2024-11-12 00:00:00,7:00p,Miami Heat,121.0,Detroit Pistons,123.0,Box Score,OT,17806.0,2:36,Little Caesars Arena,NBA Cup,2025,november,False,True,True,123.0,121.0,121.0,123.0,111.4,114.8,113.6,113.0,-3.3999999999999915,0.5999999999999943,1,2,3.0,8.0,1,-1
2024-11-12 00:00:00,9:00p,Phoenix Suns,120.0,Utah Jazz,112.0,Box Score,,18175.0,2:05,Delta Center,NBA Cup,2025,november,False,True,True,112.0,120.0,120.0,112.0,101.2,118.4,118.2,116.0,-17.200000000000003,2.200000000000003,0,-8,7.0,2.0,-1,1
2024-11-12 00:00:00,10:00p,Dallas Mavericks,117.0,Golden State Warriors,120.0,Box Score,,18064.0,2:25,Chase Center,NBA Cup,2025,november,False,True,True,120.0,117.0,117.0,120.0,111.2,106.4,116.8,116.0,4.799999999999997,0.7999999999999972,1,3,2.0,6.0,2,-3
2024-11-12 00:00:00,10:00p,Minnesota Timberwolves,108.0,Portland Trail Blazers,122.0,Box Score,,16880.0,2:14,Moda Center,NBA Cup,2025,november,False,True,True,122.0,108.0,108.0,122.0,110.6,117.4,113.2,115.8,-6.800000000000011,-2.5999999999999943,1,14,,3.0,1,-2
2024-11-12 00:00:00,8:00p,Toronto Raptors,85.0,Milwaukee Bucks,99.0,Box Score,,17341.0,2:14,Fiserv Forum,NBA Cup,2025,november,False,True,True,99.0,85.0,85.0,99.0,112.8,109.0,103.4,114.0,3.799999999999997,-10.599999999999994,1,14,353.0,,1,-5
2024-11-13 00:00:00,7:30p,Cleveland Cavaliers,114.0,Philadelphia 76ers,106.0,Box Score,,19777.0,1:59,Wells Fargo Center,,2025,november,False,True,True,106.0,114.0,114.0,106.0,102.8,111.8,117.6,111.6,-9.0,6.0,0,-8,2.0,2.0,-2,13
2024-11-13 00:00:00,7:00p,Indiana Pacers,90.0,Orlando Magic,94.0,Box Score,,17087.0,2:10,Kia Center,,2025,november,False,True,True,94.0,90.0,90.0,94.0,112.6,95.2,108.0,113.6,17.39999999999999,-5.599999999999994,1,4,1.0,1.0,4,-1
2024-11-13 00:00:00,7:30p,Boston Celtics,139.0,Brooklyn Nets,114.0,Box Score,,18112.0,2:10,Barclays Center,,2025,november,False,True,True,114.0,139.0,139.0,114.0,114.2,121.0,122.4,105.2,-6.799999999999997,17.200000000000003,0,-25,8.0,9.0,-1,1
2024-11-13 00:00:00,7:30p,Chicago Bulls,124.0,New York Knicks,123.0,Box Score,,19812.0,2:16,Madison Square Garden (IV),,2025,november,False,True,True,123.0,124.0,124.0,123.0,114.0,106.8,117.2,119.6,7.200000000000003,-2.3999999999999915,0,-1,2.0,2.0,-1,1
2024-11-13 00:00:00,8:00p,Detroit Pistons,120.0,Milwaukee Bucks,127.0,Box Score,OT,17341.0,2:43,Fiserv Forum,,2025,november,False,True,True,127.0,120.0,120.0,127.0,113.8,106.4,107.2,105.6,7.3999999999999915,1.6000000000000085,1,7,5.0,3.0,2,-1
2024-11-13 00:00:00,7:30p,New Orleans Pelicans,88.0,Oklahoma City Thunder,106.0,Box Score,,17180.0,2:12,Paycom Center,,2025,november,False,True,True,106.0,88.0,88.0,106.0,116.8,107.2,94.8,114.8,9.599999999999994,-20.0,1,18,5.0,2.0,2,-6
2024-11-13 00:00:00,8:00p,Washington Wizards,130.0,San Antonio Spurs,139.0,Box Score,,16602.0,2:22,Frost Bank Center,,2025,november,False,True,True,139.0,130.0,130.0,139.0,119.2,109.0,108.2,122.8,10.200000000000003,-14.599999999999994,1,9,13.0,1.0,2,-6
2024-11-13 00:00:00,10:00p,Memphis Grizzlies,123.0,Los Angeles Lakers,128.0,Box Score,,18997.0,2:31,Crypto.com Arena,,2025,november,False,True,True,128.0,123.0,123.0,128.0,124.2,115.0,118.6,111.6,9.200000000000003,7.0,1,5,1.0,364.0,3,-1
2024-11-13 00:00:00,10:00p,Minnesota Timberwolves,98.0,Portland Trail Blazers,106.0,Box Score,,17353.0,2:13,Moda Center,,2025,november,False,True,True,106.0,98.0,98.0,106.0,111.2,116.0,112.2,115.0,-4.799999999999997,-2.799999999999997,1,8,2.0,365.0,2,-3
2024-11-13 00:00:00,10:00p,Phoenix Suns,104.0,Sacramento Kings,127.0,Box Score,,16204.0,2:02,Golden 1 Center,,2025,november,False,True,True,127.0,104.0,104.0,127.0,114.6,106.6,115.8,118.8,8.0,-3.0,1,23,368.0,2.0,1,-1
2024-11-13 00:00:00,8:00p,Los Angeles Clippers,103.0,Houston Rockets,111.0,Box Score,,16493.0,2:06,Toyota Center,,2025,november,False,True,True,111.0,103.0,103.0,111.0,115.0,103.8,111.8,110.2,11.200000000000003,1.5999999999999943,1,8,3.0,12.0,3,-2
